Order ID,Order Date,Customer Name,Category,Sub-Category,Product Name,City,State,Region,Sales,Quantity,Discount,Profit
100230,2021-08-13,Customer 166,Office Supplies,Paper,Chairs Model 2,Miami,Ohio,East,47.24,3,0.2,3.16
101555,2021-08-13,Customer 424,Technology,Phones,Machines Model 7,San Antonio,New York,Central,185.87,3,0.1,37.25
101369,2021-08-14,Customer 50,Technology,Phones,Art Model 1,Chicago,Ohio,East,150.81,2,0.1,19.41
100559,2021-08-14,Customer 442,Furniture,Chairs,Art Model 9,Phoenix,Florida,Central,73.75,2,0.1,14.8
100294,2021-08-15,Customer 290,Furniture,Furnishings,Paper Model 9,San Jose,Illinois,East,214.42,1,0.3,18.03
101740,2021-08-16,Customer 447,Office Supplies,Storage,Art Model 6,Dallas,New York,West,410.37,4,0.1,14.31
101745,2021-08-16,Customer 410,Office Supplies,Binders,Copiers Model 8,Miami,Florida,South,171.06,4,0.15,28.11
101182,2021-08-16,Customer 154,Office Supplies,Binders,Binders Model 10,Chicago,Georgia,West,416.84,4,0.0,70.52
100943,2021-08-16,Customer 448,Office Supplies,Binders,Storage Model 1,Philadelphia,Ohio,East,416.89,2,0.05,56.11
101828,2021-08-16,Customer 159,Furniture,Furnishings,Furnishings Model 5,Miami,Ohio,Central,177.68,1,0.0,37.2
100536,2021-08-17,Customer 331,Office Supplies,Paper,Tables Model 10,San Diego,North Carolina,Central,118.12,1,0.05,29.85
101064,2021-08-19,Customer 332,Office Supplies,Paper,Machines Model 5,Phoenix,Michigan,South,219.26,1,0.1,10.98
101140,2021-08-19,Customer 329,Office Supplies,Binders,Furnishings Model 6,Dallas,Florida,South,206.23,4,0.0,36.61
100981,2021-08-19,Customer 169,Furniture,Chairs,Paper Model 9,Houston,Florida,East,135.91,3,0.0,30.47
101572,2021-08-21,Customer 265,Furniture,Bookcases,Bookcases Model 6,Dallas,Georgia,South,195.74,4,0.2,26.92
101299,2021-08-21,Customer 397,Office Supplies,Binders,Chairs Model 4,San Jose,Georgia,Central,212.15,3,0.0,55.86
100709,2021-08-21,Customer 334,Furniture,Chairs,Machines Model 1,Miami,Ohio,East,148.77,3,0.05,15.63
100041,2021-08-22,Customer 317,Technology,Machines,Binders Model 3,Houston,Pennsylvania,South,174.58,4,0.1,9.24
100406,2021-08-22,Customer 375,Technology,Machines,Chairs Model 1,Philadelphia,Ohio,Central,609.33,4,0.0,117.85
101085,2021-08-22,Customer 139,Furniture,Chairs,Machines Model 2,Houston,Georgia,Central,168.55,2,0.0,25.75
101256,2021-08-22,Customer 415,Technology,Copiers,Furnishings Model 2,Los Angeles,Pennsylvania,Central,726.15,5,0.05,70.78
100482,2021-08-23,Customer 147,Technology,Machines,Storage Model 3,Chicago,Illinois,West,352.57,4,0.0,93.64
100265,2021-08-23,Customer 156,Office Supplies,Storage,Bookcases Model 10,Houston,Michigan,Central,245.91,2,0.05,40.92
101669,2021-08-24,Customer 320,Office Supplies,Art,Furnishings Model 9,Miami,California,West,31.77,5,0.05,7.15
100208,2021-08-26,Customer 329,Office Supplies,Paper,Storage Model 2,San Diego,Florida,South,96.05,2,0.05,24.07
101531,2021-08-26,Customer 221,Office Supplies,Art,Machines Model 8,Philadelphia,California,Central,199.85,4,0.1,21.77
101395,2021-08-26,Customer 114,Office Supplies,Binders,Paper Model 1,Miami,Georgia,East,103.76,4,0.15,14.59
100837,2021-08-27,Customer 407,Office Supplies,Art,Storage Model 10,San Antonio,Texas,East,261.76,3,0.0,68.67
101833,2021-08-27,Customer 430,Furniture,Bookcases,Chairs Model 4,San Antonio,New York,East,34.91,3,0.05,7.26
101710,2021-08-27,Customer 297,Technology,Phones,Binders Model 6,Houston,Ohio,Central,392.01,2,0.1,37.95
101663,2021-08-28,Customer 169,Office Supplies,Binders,Art Model 8,San Jose,Pennsylvania,East,353.73,1,0.0,68.92
100652,2021-08-29,Customer 325,Furniture,Chairs,Accessories Model 8,Miami,North Carolina,West,392.29,2,0.05,60.2
101878,2021-08-29,Customer 379,Office Supplies,Storage,Chairs Model 9,Houston,New York,South,180.2,5,0.2,7.19
100702,2021-08-29,Customer 446,Office Supplies,Paper,Art Model 4,Los Angeles,Texas,Central,396.19,3,0.1,20.36
101660,2021-08-30,Customer 423,Technology,Machines,Furnishings Model 7,Phoenix,California,South,63.84,2,0.15,2.61
100451,2021-08-30,Customer 120,Technology,Phones,Phones Model 7,Phoenix,Texas,West,1021.29,4,0.15,211.01
100244,2021-09-02,Customer 269,Furniture,Furnishings,Furnishings Model 2,Dallas,Ohio,South,302.15,5,0.0,38.87
100291,2021-09-02,Customer 9,Office Supplies,Binders,Binders Model 8,Philadelphia,Ohio,South,270.54,5,0.0,29.69
100373,2021-09-02,Customer 279,Office Supplies,Binders,Phones Model 10,Dallas,Ohio,East,354.89,2,0.0,43.35
100003,2021-09-02,Customer 398,Office Supplies,Binders,Accessories Model 3,San Antonio,Michigan,Central,92.49,3,0.1,21.53
100187,2021-09-03,Customer 318,Technology,Machines,Binders Model 6,Miami,New York,East,280.56,2,0.0,78.33
101980,2021-09-03,Customer 268,Furniture,Chairs,Paper Model 8,San Antonio,Georgia,East,121.9,5,0.05,16.2
101253,2021-09-03,Customer 213,Technology,Phones,Phones Model 1,San Jose,Florida,West,236.56,4,0.05,61.21
100703,2021-09-04,Customer 32,Furniture,Bookcases,Art Model 6,Dallas,Michigan,South,189.11,4,0.2,12.43
101923,2021-09-04,Customer 88,Office Supplies,Storage,Paper Model 2,San Antonio,New York,East,106.2,4,0.0,13.65
100158,2021-09-05,Customer 367,Furniture,Chairs,Storage Model 6,San Jose,Texas,South,107.07,5,0.05,9.26
100725,2021-09-06,Customer 70,Technology,Accessories,Art Model 9,San Antonio,Ohio,East,426.33,2,0.0,69.56
100025,2021-09-06,Customer 429,Office Supplies,Art,Binders Model 8,Philadelphia,Ohio,West,294.43,5,0.1,39.15
101798,2021-09-08,Customer 50,Office Supplies,Binders,Accessories Model 2,Phoenix,Pennsylvania,West,138.75,3,0.0,27.12
100292,2021-09-09,Customer 475,Office Supplies,Binders,Copiers Model 5,Dallas,Michigan,South,108.18,4,0.0,16.15
101545,2021-09-09,Customer 38,Technology,Copiers,Binders Model 9,Phoenix,New York,West,443.7,5,0.2,44.21
101569,2021-09-10,Customer 492,Technology,Phones,Bookcases Model 3,Houston,Michigan,Central,107.2,1,0.15,0.73
101673,2021-09-10,Customer 82,Technology,Copiers,Copiers Model 6,Houston,Florida,East,161.93,4,0.05,27.51
101419,2021-09-11,Customer 43,Office Supplies,Storage,Copiers Model 7,Miami,Illinois,West,121.75,4,0.0,20.23
100838,2021-09-11,Customer 222,Furniture,Tables,Tables Model 6,Philadelphia,California,Central,332.34,4,0.0,70.15
101503,2021-09-11,Customer 165,Office Supplies,Paper,Paper Model 2,Phoenix,California,South,247.41,4,0.05,19.91
100427,2021-09-11,Customer 189,Office Supplies,Storage,Paper Model 6,San Antonio,Florida,West,609.65,1,0.1,28.68
100155,2021-09-12,Customer 245,Furniture,Tables,Bookcases Model 1,Houston,North Carolina,East,99.92,3,0.3,14.47
100991,2021-09-12,Customer 286,Technology,Copiers,Accessories Model 3,Dallas,Florida,East,538.32,5,0.1,21.49
100782,2021-09-13,Customer 478,Office Supplies,Art,Chairs Model 5,Phoenix,Texas,South,294.04,4,0.0,31.17
101615,2021-09-13,Customer 467,Office Supplies,Paper,Storage Model 5,Phoenix,Florida,West,96.28,3,0.15,3.24
100125,2021-09-14,Customer 304,Office Supplies,Binders,Tables Model 1,Phoenix,New York,South,126.12,2,0.15,26.99
100388,2021-09-15,Customer 148,Office Supplies,Storage,Machines Model 2,Chicago,Michigan,West,75.24,1,0.05,12.51
100061,2021-09-16,Customer 269,Office Supplies,Art,Paper Model 2,Dallas,New York,East,491.79,4,0.05,130.53
100831,2021-09-17,Customer 36,Furniture,Tables,Paper Model 6,San Diego,Illinois,South,257.69,5,0.15,32.84
100900,2021-09-17,Customer 421,Technology,Copiers,Chairs Model 4,Philadelphia,Florida,Central,84.12,3,0.1,13.14
101516,2021-09-18,Customer 34,Furniture,Furnishings,Chairs Model 5,Philadelphia,California,Central,572.68,3,0.15,78.09
101067,2021-09-18,Customer 182,Technology,Phones,Bookcases Model 8,Miami,California,East,71.7,1,0.0,18.7
100564,2021-09-19,Customer 274,Technology,Accessories,Art Model 4,Houston,Florida,South,569.45,5,0.1,24.27
101376,2021-09-19,Customer 89,Office Supplies,Paper,Machines Model 1,Phoenix,New York,East,263.47,3,0.05,36.56
101090,2021-09-20,Customer 304,Furniture,Tables,Machines Model 10,San Jose,California,Central,78.99,5,0.0,16.42
100410,2021-09-21,Customer 489,Furniture,Bookcases,Binders Model 6,Los Angeles,Michigan,East,527.42,3,0.05,67.4
100942,2021-09-21,Customer 184,Office Supplies,Paper,Paper Model 4,Houston,Ohio,West,371.87,5,0.05,80.44
101188,2021-09-21,Customer 318,Office Supplies,Art,Tables Model 6,San Diego,California,Central,71.87,5,0.0,6.93
100871,2021-09-23,Customer 25,Technology,Machines,Bookcases Model 2,Philadelphia,Ohio,South,183.04,2,0.15,6.11
101654,2021-09-23,Customer 326,Technology,Accessories,Storage Model 5,San Jose,Florida,South,205.26,1,0.0,42.4
100153,2021-09-24,Customer 314,Furniture,Bookcases,Paper Model 10,Los Angeles,New York,West,985.43,5,0.0,171.07
101394,2021-09-24,Customer 269,Technology,Phones,Furnishings Model 6,Miami,Florida,East,109.78,2,0.0,15.07
100624,2021-09-24,Customer 375,Office Supplies,Binders,Machines Model 4,Dallas,New York,South,424.93,2,0.1,65.45
100056,2021-09-24,Customer 238,Technology,Machines,Chairs Model 8,San Antonio,Georgia,South,270.89,3,0.1,53.87
100534,2021-09-25,Customer 274,Technology,Copiers,Accessories Model 1,Los Angeles,Illinois,South,111.31,4,0.05,12.94
100282,2021-09-25,Customer 402,Office Supplies,Art,Phones Model 9,San Antonio,Illinois,Central,85.03,5,0.15,9.91
100189,2021-09-26,Customer 73,Technology,Machines,Machines Model 8,San Antonio,Michigan,Central,260.57,1,0.05,46.79
100829,2021-09-26,Customer 486,Office Supplies,Art,Accessories Model 1,Miami,New York,Central,268.7,3,0.0,37.81
101449,2021-09-26,Customer 348,Office Supplies,Binders,Furnishings Model 4,Dallas,Florida,South,193.71,5,0.0,38.02
101854,2021-09-27,Customer 453,Office Supplies,Art,Art Model 4,Los Angeles,Michigan,West,122.6,3,0.0,14.5
100478,2021-09-27,Customer 456,Furniture,Tables,Bookcases Model 9,Houston,Texas,West,527.49,1,0.1,107.24
101949,2021-09-27,Customer 84,Office Supplies,Paper,Copiers Model 8,Phoenix,Georgia,Central,279.69,1,0.0,29.65
100878,2021-09-28,Customer 414,Furniture,Furnishings,Paper Model 5,Chicago,Florida,Central,156.45,5,0.15,27.77
101397,2021-09-28,Customer 500,Office Supplies,Art,Accessories Model 3,San Jose,New York,West,532.72,1,0.15,13.92
101411,2021-09-28,Customer 126,Office Supplies,Storage,Art Model 1,Miami,Pennsylvania,East,119.68,5,0.0,16.29
100159,2021-09-29,Customer 410,Office Supplies,Art,Paper Model 1,Chicago,Michigan,West,91.82,4,0.0,13.99
101622,2021-09-29,Customer 256,Technology,Accessories,Art Model 10,Dallas,California,West,183.85,5,0.0,46.45
101426,2021-09-29,Customer 66,Office Supplies,Binders,Tables Model 10,Chicago,Pennsylvania,Central,166.13,2,0.15,0.95
100272,2021-09-29,Customer 201,Office Supplies,Binders,Binders Model 4,Miami,Georgia,East,54.01,1,0.05,14.07
101526,2021-09-30,Customer 120,Technology,Phones,Paper Model 8,San Antonio,Texas,West,456.6,2,0.0,65.91
101360,2021-09-30,Customer 273,Office Supplies,Binders,Paper Model 8,Philadelphia,New York,South,826.79,5,0.0,217.76
100304,2021-09-30,Customer 177,Technology,Accessories,Phones Model 5,Los Angeles,Pennsylvania,Central,389.04,3,0.0,51.36
100596,2021-10-01,Customer 245,Technology,Phones,Machines Model 5,San Diego,California,West,223.19,2,0.1,23.01
101218,2021-10-01,Customer 343,Furniture,Chairs,Phones Model 4,San Diego,Illinois,South,449.04,2,0.0,36.02
100171,2021-10-01,Customer 115,Technology,Copiers,Phones Model 4,Dallas,New York,Central,272.3,2,0.05,43.06
100299,2021-10-02,Customer 413,Furniture,Bookcases,Paper Model 5,San Jose,Pennsylvania,Central,138.41,5,0.0,32.97
100097,2021-10-02,Customer 130,Technology,Phones,Machines Model 5,Dallas,North Carolina,South,58.96,1,0.1,6.68
100177,2021-10-02,Customer 310,Office Supplies,Art,Bookcases Model 7,Miami,Ohio,West,250.12,1,0.2,15.58
101769,2021-10-03,Customer 392,Technology,Copiers,Paper Model 2,Miami,Pennsylvania,East,339.4,2,0.15,18.81
100150,2021-10-03,Customer 360,Technology,Machines,Accessories Model 6,Houston,California,South,144.39,3,0.15,20.0
100738,2021-10-04,Customer 355,Office Supplies,Storage,Art Model 6,Dallas,Illinois,South,143.77,1,0.0,32.92
100989,2021-10-05,Customer 318,Technology,Copiers,Furnishings Model 7,Chicago,Pennsylvania,West,654.04,4,0.15,135.84
101735,2021-10-05,Customer 220,Furniture,Chairs,Art Model 2,Chicago,Michigan,West,58.42,3,0.0,8.87
101101,2021-10-06,Customer 19,Technology,Phones,Bookcases Model 9,Phoenix,Pennsylvania,West,321.78,5,0.0,55.17
100203,2021-10-08,Customer 142,Technology,Phones,Copiers Model 1,Miami,North Carolina,West,479.92,5,0.15,95.55
101185,2021-10-08,Customer 257,Technology,Machines,Storage Model 4,San Diego,New York,Central,570.5,3,0.0,63.02
100696,2021-10-08,Customer 35,Furniture,Chairs,Storage Model 5,San Jose,Texas,South,333.48,3,0.2,20.78
101628,2021-10-08,Customer 422,Office Supplies,Paper,Art Model 9,Los Angeles,Michigan,East,70.52,2,0.0,18.71
101715,2021-10-09,Customer 279,Technology,Accessories,Accessories Model 1,San Diego,Michigan,West,207.62,5,0.0,32.44
101402,2021-10-10,Customer 290,Office Supplies,Storage,Phones Model 8,Phoenix,Florida,Central,215.23,1,0.0,35.24
101544,2021-10-10,Customer 246,Office Supplies,Storage,Art Model 4,San Jose,Pennsylvania,South,330.4,4,0.05,37.88
101227,2021-10-10,Customer 303,Technology,Accessories,Furnishings Model 1,Miami,Florida,Central,160.94,4,0.2,20.9
101801,2021-10-11,Customer 378,Technology,Phones,Accessories Model 6,Dallas,Michigan,Central,219.61,2,0.0,41.87
101546,2021-10-12,Customer 363,Office Supplies,Storage,Chairs Model 5,Phoenix,Ohio,East,233.19,5,0.15,51.0
101331,2021-10-13,Customer 248,Furniture,Furnishings,Paper Model 10,San Jose,North Carolina,Central,282.21,1,0.15,50.89
101352,2021-10-14,Customer 363,Office Supplies,Art,Storage Model 9,Houston,Texas,West,279.45,1,0.1,22.35
101433,2021-10-14,Customer 374,Technology,Phones,Binders Model 7,San Antonio,Texas,Central,618.68,5,0.2,61.03
101629,2021-10-15,Customer 388,Technology,Copiers,Tables Model 8,Phoenix,Ohio,South,724.2,3,0.0,111.82
101269,2021-10-16,Customer 190,Office Supplies,Binders,Accessories Model 10,Phoenix,Illinois,East,101.31,3,0.2,13.45
100307,2021-10-16,Customer 467,Office Supplies,Paper,Paper Model 3,Dallas,Florida,West,172.55,2,0.0,41.82
100417,2021-10-17,Customer 80,Furniture,Furnishings,Art Model 4,Philadelphia,Texas,East,85.82,1,0.0,7.72
101612,2021-10-19,Customer 403,Office Supplies,Storage,Binders Model 3,Houston,Georgia,West,85.72,3,0.05,10.68
101924,2021-10-19,Customer 203,Office Supplies,Art,Bookcases Model 9,Dallas,Illinois,South,310.14,3,0.15,4.78
101155,2021-10-19,Customer 346,Technology,Accessories,Phones Model 4,Miami,California,East,198.08,1,0.0,22.95
100905,2021-10-19,Customer 46,Office Supplies,Art,Copiers Model 7,Los Angeles,New York,Central,190.26,2,0.15,23.61
101588,2021-10-19,Customer 3,Technology,Accessories,Tables Model 6,Miami,Illinois,Central,623.98,2,0.15,26.82
101955,2021-10-20,Customer 431,Technology,Accessories,Binders Model 1,San Jose,Florida,West,157.01,5,0.0,44.95
101103,2021-10-20,Customer 49,Furniture,Tables,Paper Model 1,San Diego,Georgia,Central,362.39,4,0.0,100.36
100732,2021-10-20,Customer 424,Technology,Machines,Furnishings Model 9,Miami,Texas,South,269.57,1,0.05,22.03
100752,2021-10-21,Customer 92,Office Supplies,Storage,Storage Model 1,San Jose,Texas,West,155.65,1,0.0,13.32
101971,2021-10-23,Customer 465,Technology,Accessories,Furnishings Model 1,Houston,Michigan,South,80.85,1,0.0,16.67
101758,2021-10-23,Customer 304,Furniture,Furnishings,Tables Model 1,San Diego,California,Central,660.31,2,0.0,177.48
101487,2021-10-25,Customer 242,Office Supplies,Binders,Machines Model 7,San Jose,Florida,Central,510.14,2,0.2,69.48
100821,2021-10-26,Customer 66,Furniture,Bookcases,Accessories Model 7,Miami,Ohio,West,174.11,3,0.0,51.53
101106,2021-10-27,Customer 28,Technology,Copiers,Accessories Model 7,Phoenix,Florida,South,78.59,1,0.2,8.98
101442,2021-10-27,Customer 416,Technology,Phones,Chairs Model 7,Miami,Michigan,South,120.97,2,0.15,18.33
100547,2021-10-27,Customer 68,Office Supplies,Binders,Storage Model 8,Philadelphia,California,Central,129.85,3,0.15,16.12
101860,2021-10-28,Customer 57,Furniture,Bookcases,Storage Model 7,Chicago,Illinois,South,156.99,4,0.05,16.53
100130,2021-10-29,Customer 324,Office Supplies,Art,Binders Model 5,San Jose,Georgia,West,293.26,3,0.0,77.08
101843,2021-10-30,Customer 61,Furniture,Bookcases,Furnishings Model 6,San Diego,Georgia,West,109.05,5,0.0,16.17
101892,2021-10-31,Customer 136,Technology,Machines,Chairs Model 10,Houston,North Carolina,East,239.65,2,0.0,28.91
100967,2021-10-31,Customer 408,Furniture,Chairs,Art Model 10,San Diego,Michigan,West,274.6,2,0.15,10.25
100413,2021-10-31,Customer 369,Furniture,Chairs,Chairs Model 7,Houston,New York,Central,370.14,2,0.0,58.91
101704,2021-11-01,Customer 200,Office Supplies,Art,Paper Model 3,Chicago,North Carolina,South,253.8,1,0.1,50.01
100318,2021-11-02,Customer 125,Office Supplies,Storage,Paper Model 2,Houston,Florida,Central,680.13,2,0.05,132.08
101145,2021-11-02,Customer 199,Office Supplies,Binders,Storage Model 9,Miami,New York,South,215.92,5,0.0,32.83
101639,2021-11-04,Customer 139,Office Supplies,Paper,Storage Model 2,Phoenix,Georgia,Central,66.05,5,0.05,17.48
101695,2021-11-04,Customer 235,Furniture,Bookcases,Furnishings Model 8,San Jose,North Carolina,Central,178.77,2,0.05,43.25
100383,2021-11-05,Customer 461,Furniture,Tables,Storage Model 5,Los Angeles,California,West,82.14,5,0.0,12.87
101047,2021-11-06,Customer 233,Office Supplies,Art,Art Model 5,Houston,Georgia,South,886.76,3,0.05,183.06
100570,2021-11-06,Customer 401,Furniture,Chairs,Bookcases Model 8,Philadelphia,Texas,West,101.49,4,0.15,22.3
100006,2021-11-06,Customer 93,Furniture,Bookcases,Bookcases Model 6,San Antonio,Illinois,South,523.32,3,0.3,16.45
101450,2021-11-07,Customer 149,Technology,Accessories,Bookcases Model 6,San Diego,New York,East,355.61,3,0.0,82.58
101732,2021-11-07,Customer 197,Office Supplies,Art,Paper Model 4,Phoenix,Pennsylvania,Central,275.49,2,0.0,36.69
100055,2021-11-08,Customer 131,Technology,Machines,Furnishings Model 10,Houston,Michigan,West,123.49,2,0.05,28.8
101759,2021-11-08,Customer 200,Technology,Copiers,Copiers Model 8,Phoenix,Ohio,West,444.39,2,0.0,66.22
101681,2021-11-09,Customer 269,Furniture,Chairs,Art Model 6,Miami,Florida,West,96.45,5,0.0,20.95
100111,2021-11-09,Customer 103,Office Supplies,Storage,Furnishings Model 10,Miami,Ohio,East,276.9,1,0.1,58.68
101700,2021-11-11,Customer 33,Furniture,Tables,Binders Model 5,Philadelphia,California,Central,235.71,4,0.15,42.13
100944,2021-11-11,Customer 148,Office Supplies,Art,Machines Model 1,Miami,Georgia,Central,574.29,2,0.0,69.49
100320,2021-11-11,Customer 272,Office Supplies,Binders,Tables Model 3,Philadelphia,Texas,Central,86.24,1,0.0,10.15
101470,2021-11-12,Customer 49,Furniture,Chairs,Phones Model 9,San Diego,Ohio,East,166.69,2,0.0,32.46
101913,2021-11-13,Customer 306,Office Supplies,Art,Accessories Model 9,Chicago,Illinois,South,230.17,1,0.1,9.95
100551,2021-11-13,Customer 253,Furniture,Bookcases,Tables Model 2,Phoenix,Illinois,South,368.57,5,0.0,106.34
101529,2021-11-13,Customer 360,Office Supplies,Art,Copiers Model 9,San Diego,California,South,256.65,1,0.2,38.65
100707,2021-11-13,Customer 341,Furniture,Furnishings,Storage Model 1,Philadelphia,California,West,429.77,2,0.2,71.75
101627,2021-11-14,Customer 69,Technology,Accessories,Phones Model 9,Houston,California,Central,85.9,4,0.1,4.2
100500,2021-11-14,Customer 329,Office Supplies,Paper,Machines Model 6,Houston,New York,West,175.03,4,0.05,45.63
101119,2021-11-16,Customer 157,Furniture,Chairs,Bookcases Model 10,Houston,New York,Central,159.12,5,0.0,17.87
101086,2021-11-17,Customer 157,Office Supplies,Art,Copiers Model 2,Chicago,Ohio,Central,427.39,2,0.05,91.41
100631,2021-11-18,Customer 39,Furniture,Chairs,Binders Model 2,San Diego,Pennsylvania,West,184.85,1,0.0,34.92
100528,2021-11-18,Customer 271,Technology,Accessories,Machines Model 5,San Antonio,Georgia,South,91.43,4,0.1,4.46
101158,2021-11-20,Customer 493,Office Supplies,Art,Copiers Model 8,Chicago,Texas,Central,157.85,3,0.0,27.59
101884,2021-11-20,Customer 237,Office Supplies,Art,Storage Model 4,Los Angeles,Georgia,West,351.42,5,0.1,16.11
101139,2021-11-22,Customer 407,Office Supplies,Binders,Copiers Model 6,San Jose,Michigan,South,225.98,3,0.2,-4.12
101366,2021-11-22,Customer 408,Technology,Copiers,Art Model 2,Los Angeles,Pennsylvania,East,249.53,3,0.0,33.28
101405,2021-11-23,Customer 25,Office Supplies,Art,Paper Model 2,Philadelphia,Florida,East,627.21,2,0.0,56.07
101898,2021-11-23,Customer 135,Furniture,Bookcases,Storage Model 4,Chicago,California,Central,531.18,1,0.05,56.6
101895,2021-11-23,Customer 301,Furniture,Bookcases,Phones Model 6,Houston,North Carolina,East,93.7,2,0.05,23.95
100736,2021-11-24,Customer 325,Technology,Copiers,Phones Model 3,Philadelphia,North Carolina,South,158.9,3,0.15,33.46
100922,2021-11-24,Customer 365,Office Supplies,Paper,Paper Model 1,Philadelphia,Pennsylvania,Central,28.31,3,0.0,8.18
101430,2021-11-25,Customer 105,Technology,Accessories,Machines Model 10,Los Angeles,Illinois,West,146.04,1,0.0,38.17
101371,2021-11-25,Customer 432,Office Supplies,Art,Storage Model 8,Miami,North Carolina,West,359.37,3,0.2,61.55
100140,2021-11-26,Customer 234,Office Supplies,Binders,Paper Model 3,San Jose,Texas,Central,281.0,3,0.05,38.58
101624,2021-11-26,Customer 49,Furniture,Chairs,Art Model 2,San Jose,Michigan,West,253.02,1,0.05,19.62
101611,2021-11-26,Customer 256,Furniture,Furnishings,Binders Model 4,Philadelphia,Illinois,Central,133.31,1,0.0,37.57
101907,2021-11-26,Customer 17,Office Supplies,Binders,Copiers Model 3,Los Angeles,Florida,West,325.79,2,0.0,52.72
100498,2021-11-29,Customer 98,Office Supplies,Storage,Furnishings Model 5,Dallas,North Carolina,East,124.61,2,0.0,27.81
101098,2021-11-29,Customer 2,Technology,Accessories,Accessories Model 10,Dallas,New York,East,332.43,3,0.05,82.84
100502,2021-12-02,Customer 168,Office Supplies,Art,Accessories Model 2,Dallas,Ohio,West,107.8,3,0.1,13.51
100392,2021-12-03,Customer 136,Furniture,Bookcases,Furnishings Model 10,Phoenix,North Carolina,South,840.21,3,0.15,151.67
101424,2021-12-03,Customer 176,Office Supplies,Binders,Copiers Model 6,San Diego,Florida,South,627.9,5,0.1,35.61
101312,2021-12-03,Customer 242,Office Supplies,Binders,Chairs Model 5,Los Angeles,North Carolina,South,152.38,3,0.05,31.63
101905,2021-12-04,Customer 126,Technology,Copiers,Bookcases Model 1,Miami,North Carolina,East,70.18,2,0.05,13.77
101174,2021-12-04,Customer 23,Technology,Copiers,Bookcases Model 8,Phoenix,Pennsylvania,South,125.31,5,0.0,31.33
101744,2021-12-04,Customer 371,Office Supplies,Storage,Chairs Model 5,San Jose,North Carolina,Central,107.53,1,0.15,3.2
100576,2021-12-05,Customer 421,Office Supplies,Binders,Phones Model 7,San Diego,Georgia,Central,236.19,2,0.0,26.67
101687,2021-12-05,Customer 288,Office Supplies,Art,Storage Model 2,Phoenix,Michigan,West,267.69,4,0.0,66.37
101633,2021-12-05,Customer 213,Office Supplies,Paper,Paper Model 8,Houston,Ohio,West,282.39,5,0.0,43.65
101599,2021-12-06,Customer 187,Office Supplies,Art,Bookcases Model 3,Miami,California,West,903.11,5,0.3,131.98
100583,2021-12-06,Customer 330,Office Supplies,Art,Phones Model 7,Miami,Texas,West,208.33,1,0.0,17.72
100789,2021-12-06,Customer 467,Furniture,Tables,Copiers Model 1,Chicago,Georgia,West,266.54,1,0.0,76.28
100521,2021-12-08,Customer 461,Office Supplies,Paper,Storage Model 7,San Antonio,Texas,West,331.97,3,0.05,22.36
101788,2021-12-08,Customer 345,Office Supplies,Art,Binders Model 6,San Antonio,Pennsylvania,South,133.62,5,0.0,25.19
100425,2021-12-09,Customer 86,Technology,Phones,Bookcases Model 4,Chicago,Texas,West,203.04,4,0.05,54.38
100747,2021-12-10,Customer 140,Technology,Copiers,Furnishings Model 4,San Diego,Georgia,East,640.35,3,0.0,97.41
101233,2021-12-10,Customer 59,Technology,Machines,Bookcases Model 4,Houston,Georgia,South,208.48,4,0.05,52.52
100180,2021-12-12,Customer 275,Office Supplies,Paper,Binders Model 5,San Antonio,Pennsylvania,Central,262.78,4,0.0,27.3
101223,2021-12-12,Customer 158,Furniture,Furnishings,Tables Model 9,San Diego,Florida,East,504.75,5,0.0,101.32
101467,2021-12-13,Customer 169,Office Supplies,Binders,Machines Model 6,Los Angeles,Michigan,Central,47.41,1,0.0,14.05
100715,2021-12-13,Customer 32,Office Supplies,Paper,Binders Model 8,San Jose,Michigan,South,405.37,5,0.2,-2.31
100993,2021-12-13,Customer 343,Office Supplies,Binders,Tables Model 5,San Antonio,Michigan,East,425.25,4,0.1,51.72
100385,2021-12-14,Customer 346,Furniture,Furnishings,Paper Model 6,San Diego,California,South,350.82,4,0.1,45.68
100764,2021-12-14,Customer 156,Technology,Accessories,Bookcases Model 10,Dallas,Ohio,Central,142.38,1,0.05,7.97
100522,2021-12-16,Customer 347,Office Supplies,Art,Machines Model 10,Chicago,Florida,West,102.58,2,0.3,11.22
101764,2021-12-17,Customer 473,Furniture,Furnishings,Art Model 9,San Jose,North Carolina,Central,127.38,5,0.05,28.47
101104,2021-12-17,Customer 78,Technology,Copiers,Chairs Model 7,San Jose,Pennsylvania,West,415.46,2,0.0,105.27
101510,2021-12-17,Customer 41,Technology,Phones,Machines Model 2,San Jose,Georgia,Central,192.69,5,0.0,24.02
100926,2021-12-18,Customer 376,Furniture,Tables,Tables Model 10,San Diego,California,Central,214.85,3,0.1,18.24
100019,2021-12-18,Customer 355,Furniture,Bookcases,Bookcases Model 1,Houston,New York,East,314.81,5,0.15,36.49
100751,2021-12-19,Customer 162,Furniture,Chairs,Chairs Model 8,Houston,California,West,308.78,5,0.0,87.56
100434,2021-12-20,Customer 222,Furniture,Chairs,Storage Model 3,Houston,New York,East,176.67,5,0.3,18.68
101849,2021-12-20,Customer 323,Furniture,Bookcases,Art Model 10,Chicago,Michigan,Central,350.47,2,0.2,12.4
101447,2021-12-22,Customer 29,Technology,Machines,Phones Model 3,Chicago,Pennsylvania,East,673.68,5,0.0,112.12
